session_id,model_type,turn_count,therapist_turns,patient_turns,word_count,char_count,parsing_status,num_missing_act_fm,num_missing_tes,act_fm_consistent_aware,act_fm_consistent_engaged,act_fm_consistent_open,act_fm_consistent_stance,act_fm_inconsistent_aware,act_fm_inconsistent_engaged,act_fm_inconsistent_open,act_fm_inconsistent_stance,act_fm_total_consistency,act_fm_total_inconsistency,tes_total_empathy_mean,act_fm_item_1,act_fm_item_10,act_fm_item_11,act_fm_item_12,act_fm_item_13,act_fm_item_14,act_fm_item_15,act_fm_item_16,act_fm_item_17,act_fm_item_18,act_fm_item_19,act_fm_item_2,act_fm_item_20,act_fm_item_21,act_fm_item_22,act_fm_item_23,act_fm_item_24,act_fm_item_25,act_fm_item_3,act_fm_item_4,act_fm_item_5,act_fm_item_6,act_fm_item_7,act_fm_item_8,act_fm_item_9,tes_item_1,tes_item_2,tes_item_3,tes_item_4,tes_item_5,tes_item_6,tes_item_7,tes_item_8,tes_item_9
29,sft,51,25,26,4917,28158,OK,0,0,8,4,8,8.25,0,0,0,0,28.25,0,6.0,3,3,0,0,0,3,3,2,0,0,0,3,2,1,1,0,0,0,2,3,0,0,0,2,3,6,5,6,6,6,6,6,7,6
2,sft,51,25,26,5330,28411,OK,0,0,8,8,8,8.25,1,0,0,3,32.25,4,5.888888888888889,2,3,0,0,0,3,3,2,0,0,1,3,3,2,3,0,0,0,3,3,1,1,1,2,3,6,5,6,6,6,6,6,6,6
30,sft,51,25,26,3579,20244,OK,0,0,7,5,7,6.75,1,0,1,3,25.75,5,5.555555555555555,2,2,1,0,0,3,2,2,1,0,0,3,2,1,2,0,0,0,2,2,1,1,1,2,3,6,5,5,6,5,6,5,6,6
31,sft,51,25,26,4776,25579,OK,0,0,8,9,9,8.25,1,0,0,2,34.25,3,5.888888888888889,2,3,0,0,0,3,3,2,0,0,1,3,3,3,3,0,0,0,3,3,1,0,1,3,3,6,5,6,6,6,6,6,6,6
32,sft,51,25,26,7924,45000,OK,0,0,3,3,3,4.5,5,5,4,6,13.5,20,3.2222222222222223,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,2,2,1,2,2,2,1,1,4,3,3,4,3,3,3,3,3
33,sft,51,25,26,7720,42346,OK,0,0,8,8,9,8.25,2,2,1,3,33.25,8,5.777777777777778,2,3,1,0,0,3,3,2,1,0,1,3,3,3,2,0,1,1,3,3,1,1,1,3,3,6,5,5,6,6,6,6,6,6
34,sft,36,18,18,4076,22860,OK,0,0,5,6,5,5.25,2,1,1,4,21.25,8,4.444444444444445,2,1,1,0,0,2,2,1,1,0,1,2,2,2,2,0,1,0,1,2,1,1,2,2,2,5,4,4,5,4,5,4,4,5
35,sft,51,25,26,5891,33286,OK,0,0,7,4,8,7.5,1,0,0,2,26.5,3,5.777777777777778,2,3,0,0,0,3,2,2,1,0,0,3,2,1,1,0,0,0,2,3,0,1,1,2,3,6,5,6,6,6,5,6,6,6
36,sft,51,25,26,4868,26422,OK,0,0,8,6,8,7.5,3,3,3,3,29.5,12,4.888888888888889,3,2,1,1,1,3,3,2,1,1,1,3,2,2,2,1,1,1,2,2,1,1,1,3,3,5,5,4,5,5,5,5,5,5
37,sft,51,25,26,4288,23254,OK,0,0,8,6,9,8.25,1,1,0,2,31.25,4,6.0,3,3,0,0,0,3,3,2,0,0,1,3,2,2,2,0,0,1,2,3,0,1,1,3,3,6,5,6,6,6,6,6,6,7
38,sft,51,25,26,3874,21312,OK,0,0,9,6,9,8.25,0,0,0,0,32.25,0,6.666666666666667,3,3,0,0,0,3,3,3,0,0,0,3,3,2,1,0,0,0,2,3,0,0,0,3,3,7,6,6,6,7,7,7,7,7
39,sft,51,25,26,5182,30837,OK,0,0,6,3,8,6.0,2,0,0,2,23.0,4,4.666666666666667,2,3,0,0,0,3,2,1,0,1,1,3,2,1,0,0,0,0,1,2,1,0,1,2,3,5,4,4,4,5,5,5,5,5
3,sft,51,25,26,4670,25497,OK,0,0,7,4,6,5.25,2,0,0,2,22.25,4,4.555555555555555,2,2,0,0,0,3,2,2,1,0,1,2,2,1,1,0,0,0,1,2,0,1,1,2,2,5,4,4,5,5,5,4,4,5
40,sft,51,25,26,4306,25259,OK,0,0,5,2,6,5.25,4,1,3,5,18.25,13,3.4444444444444446,2,2,2,0,1,2,2,1,2,0,2,2,1,1,0,0,1,0,1,2,1,2,2,2,2,4,3,4,4,3,3,4,3,3
41,sft,51,25,26,5348,31246,OK,0,0,7,4,8,8.25,0,0,0,1,27.25,1,6.0,3,3,0,0,0,3,2,2,0,0,0,3,2,1,1,0,0,0,2,3,0,0,1,2,3,6,5,6,6,6,6,6,7,6
42,sft,51,25,26,3765,20972,OK,0,0,8,4,8,8.25,0,0,0,0,28.25,0,5.888888888888889,3,3,0,0,0,3,3,2,0,0,0,3,2,1,1,0,0,0,2,3,0,0,0,2,3,6,5,6,6,6,6,6,6,6
43,sft,51,25,26,5224,28320,OK,0,0,5,6,5,5.25,5,3,3,4,21.25,15,4.555555555555555,2,1,2,0,1,2,2,1,2,1,2,2,2,2,2,0,2,1,2,1,1,2,1,2,2,5,4,4,5,5,5,4,4,5
44,sft,51,25,26,5217,29855,OK,0,0,6,4,7,6.0,5,1,2,4,23.0,12,4.222222222222222,2,3,1,0,1,3,2,1,2,1,2,3,2,1,1,0,1,0,1,2,1,1,2,2,2,5,4,4,4,4,4,4,4,5
45,sft,51,25,26,5116,27602,OK,0,0,5,4,5,5.25,5,3,3,4,19.25,15,4.444444444444445,2,1,2,0,1,2,2,1,2,1,2,2,1,2,1,0,2,1,1,2,1,2,1,2,2,5,4,4,5,4,5,4,4,5
46,sft,51,25,26,5628,31072,OK,0,0,7,5,8,8.25,2,0,0,1,28.25,3,5.555555555555555,3,3,0,0,0,3,2,2,1,0,1,2,3,1,1,0,0,0,3,3,0,0,1,2,3,6,5,5,6,6,5,6,6,5
47,sft,28,14,14,2532,13668,OK,0,0,5,4,6,5.25,4,2,2,3,20.25,11,4.222222222222222,2,2,1,0,1,2,2,1,1,1,2,2,2,1,1,0,1,1,1,2,1,1,1,2,2,5,4,4,5,4,4,4,4,4
48,sft,51,25,26,6098,34038,OK,0,0,5,4,6,6.75,2,1,1,3,21.75,7,4.333333333333333,2,2,1,0,0,2,2,1,1,0,1,2,2,1,1,0,1,0,2,3,1,1,1,2,2,5,4,4,5,4,4,4,5,4
49,sft,51,25,26,5190,28243,OK,0,0,3,3,3,3.75,5,4,4,6,12.75,19,2.2222222222222223,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,2,2,2,1,1,3,2,2,2,2,3,2,2,2
4,sft,51,25,26,5800,34173,OK,0,0,8,9,9,9.0,0,0,0,0,35.0,0,6.888888888888889,3,3,0,0,0,3,3,2,0,0,0,3,3,3,3,0,0,0,3,3,0,0,0,3,3,7,6,7,7,7,7,7,7,7
50,sft,51,25,26,6549,39366,OK,0,0,5,5,6,6.0,2,1,2,4,22.0,9,3.7777777777777777,2,2,1,0,1,2,2,1,1,0,1,2,2,1,2,0,1,0,2,2,1,1,2,2,2,4,3,4,4,4,4,4,4,3
51,sft,51,25,26,7821,42565,OK,0,0,8,9,9,9.0,1,0,1,3,35.0,5,6.0,3,3,1,0,0,3,3,2,0,0,1,3,3,3,3,0,0,0,3,3,1,1,1,3,3,6,6,6,6,6,6,6,6,6
52,sft,51,25,26,6670,39686,OK,0,0,5,3,6,6.0,2,1,2,5,20.0,10,3.2222222222222223,2,2,1,0,1,2,2,1,1,0,1,2,1,1,1,0,1,0,2,2,2,1,2,2,2,4,3,3,4,3,3,3,3,3
53,sft,51,25,26,4469,25425,OK,0,0,8,2,9,8.25,3,0,3,4,27.25,10,5.222222222222222,2,3,2,0,1,3,3,2,1,0,2,3,1,1,0,0,0,0,3,3,1,2,1,3,3,5,4,6,5,6,5,6,5,5
54,sft,51,25,26,3913,21541,OK,0,0,5,4,5,5.25,3,1,3,5,19.25,12,4.444444444444445,2,2,2,0,1,2,2,1,2,0,1,2,2,1,1,0,1,0,1,2,1,2,2,1,2,5,4,4,5,4,5,4,5,4
55,sft,51,25,26,5154,30153,OK,0,0,9,7,9,9.0,3,1,2,3,34.0,9,5.888888888888889,3,3,1,0,1,3,3,3,1,1,1,3,3,2,2,0,1,0,3,3,1,1,1,3,3,6,5,6,6,6,6,6,6,6
56,sft,51,25,26,4235,23215,OK,0,0,6,3,6,6.0,2,0,0,2,21.0,4,4.111111111111111,2,2,0,0,0,3,2,1,1,0,1,3,2,1,0,0,0,0,1,2,0,1,1,2,2,4,4,4,4,4,5,4,4,4
57,sft,51,25,26,6568,38120,OK,0,0,5,6,5,5.25,5,3,3,5,21.25,16,4.444444444444445,2,1,2,0,1,2,2,1,2,1,2,2,2,2,2,0,2,1,2,1,1,2,2,2,2,5,4,4,5,4,5,4,5,4
58,sft,50,25,25,4559,24662,OK,0,0,6,5,6,6.0,3,1,2,4,23.0,10,4.666666666666667,2,2,1,1,0,3,2,1,1,1,1,3,1,2,2,0,1,0,1,2,1,1,2,2,2,5,4,4,5,5,5,5,5,4
59,sft,51,25,26,3898,21463,OK,0,0,3,3,4,5.25,3,1,2,4,15.25,10,4.222222222222222,2,1,2,0,0,2,1,0,2,0,1,2,1,0,2,0,1,0,1,2,1,2,1,1,2,5,4,3,5,4,5,4,4,4
5,sft,51,25,26,4077,21697,OK,0,0,9,7,9,9.0,2,2,2,3,34.0,9,5.888888888888889,3,3,1,0,1,3,3,3,1,0,1,3,3,2,2,0,1,1,3,3,1,1,1,3,3,6,5,6,6,6,6,6,6,6
60,sft,51,25,26,3480,18739,OK,0,0,8,7,8,7.5,2,1,0,2,30.5,5,5.777777777777778,2,2,0,0,0,3,3,2,1,0,1,3,2,2,3,0,1,0,2,3,0,1,1,3,3,6,5,6,6,6,6,6,5,6
61,sft,51,25,26,8056,46179,OK,0,0,6,6,6,5.25,3,3,3,4,23.25,13,4.888888888888889,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,1,1,1,1,2,1,1,2,2,2,5,4,5,5,5,5,5,5,5
62,sft,51,25,26,6600,35605,OK,0,0,7,4,6,6.75,5,3,3,4,23.75,15,4.444444444444445,2,2,1,1,1,3,2,2,2,1,2,3,2,1,1,1,1,1,2,2,1,1,2,2,2,5,4,4,5,4,4,4,5,5
63,sft,51,25,26,5357,30205,OK,0,0,8,5,9,7.5,3,1,4,4,29.5,12,5.888888888888889,2,3,2,1,1,3,3,2,1,1,1,3,2,2,1,0,1,0,2,3,1,2,1,3,3,6,5,6,6,6,6,6,6,6
64,sft,51,25,26,4968,26564,OK,0,0,4,4,5,5.25,0,0,0,1,18.25,1,5.666666666666667,2,2,0,0,0,2,1,1,0,0,0,2,2,1,1,0,0,0,1,2,0,0,1,1,2,6,5,5,6,5,6,6,6,6
65,sft,51,25,26,4488,25251,OK,0,0,9,7,9,9.0,0,0,0,0,34.0,0,6.777777777777778,3,3,0,0,0,3,3,3,0,0,0,3,3,2,2,0,0,0,3,3,0,0,0,3,3,7,6,7,7,7,6,7,7,7
66,sft,51,25,26,5128,27469,OK,0,0,7,6,7,6.75,4,2,2,5,26.75,13,5.111111111111111,2,2,1,0,1,3,2,2,1,1,2,3,2,2,2,0,1,1,2,2,1,2,2,2,3,5,4,4,5,6,5,6,6,5
67,sft,51,25,26,5460,31066,OK,0,0,5,7,6,6.0,2,3,2,4,24.0,11,4.444444444444445,2,2,1,0,1,2,2,1,1,0,1,2,2,2,3,1,1,1,2,2,1,1,2,2,2,5,4,4,5,4,5,4,4,5
68,sft,51,25,26,6794,40671,OK,0,0,6,7,7,6.75,1,1,1,1,26.75,4,5.888888888888889,2,3,0,0,1,2,2,2,0,0,1,2,2,2,3,0,1,0,2,3,0,0,1,2,2,6,5,6,6,6,6,6,6,6
69,sft,51,25,26,6297,36370,OK,0,0,6,6,6,6.0,6,6,6,6,24.0,24,3.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3
6,sft,51,25,26,5538,29853,OK,0,0,2,4,1,3.75,2,3,2,5,10.75,12,3.3333333333333335,2,0,1,1,0,1,1,0,1,0,1,1,1,1,2,0,2,1,1,1,2,1,2,0,1,4,3,3,4,3,4,3,3,3
70,sft,51,25,26,3990,22177,OK,0,0,6,4,6,6.0,4,1,2,3,22.0,10,4.666666666666667,2,2,1,0,1,2,2,2,1,1,2,2,2,1,1,0,1,0,2,2,1,1,1,2,2,5,5,4,5,4,5,4,5,5
71,sft,51,25,26,6205,34203,OK,0,0,9,9,9,9.0,0,0,0,0,36.0,0,6.777777777777778,3,3,0,0,0,3,3,3,0,0,0,3,3,3,3,0,0,0,3,3,0,0,0,3,3,7,6,6,7,7,7,7,7,7
72,sft,51,25,26,6494,38396,OK,0,0,5,6,6,5.25,5,5,4,5,22.25,19,4.333333333333333,2,2,2,1,1,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,5,4,4,5,4,4,5,4,4
73,sft,51,25,26,5941,33716,OK,0,0,5,5,3,6.0,5,3,4,5,19.0,17,5.111111111111111,2,1,2,1,1,2,2,1,2,1,2,2,1,2,2,0,2,1,2,2,1,2,2,1,1,5,4,5,6,5,5,6,5,5
74,sft,51,25,26,10097,58872,OK,0,0,6,7,6,6.75,1,1,1,3,25.75,6,5.777777777777778,3,2,1,0,0,2,2,2,0,0,1,2,2,2,3,0,1,0,2,2,1,1,1,2,2,6,5,5,6,6,6,6,6,6
75,sft,28,14,14,3837,23339,OK,0,0,2,2,1,3.0,5,4,4,6,8.0,19,3.3333333333333335,2,0,2,1,1,1,1,0,2,1,2,1,1,0,1,1,2,1,0,1,2,2,2,0,1,4,3,3,4,3,4,3,3,3
76,sft,51,25,26,3882,21605,OK,0,0,5,2,5,6.0,5,2,5,3,18.0,15,3.4444444444444446,2,2,2,1,2,2,2,1,2,1,2,2,1,1,0,1,1,0,2,2,1,1,1,1,2,4,3,3,4,3,4,3,4,3
77,sft,51,25,26,5631,32962,OK,0,0,4,4,3,4.5,5,4,2,5,15.5,16,3.3333333333333335,2,1,1,0,1,2,1,1,2,1,2,1,1,2,1,1,2,1,2,1,1,2,2,1,1,4,3,3,4,3,4,3,3,3
78,sft,4,2,2,240,1358,OK,0,0,3,3,3,3.75,0,0,0,2,12.75,2,3.5555555555555554,2,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,2,1,1,4,3,3,4,3,4,3,4,4
79,sft,51,25,26,3544,21120,OK,0,0,9,7,9,9.0,0,0,0,0,34.0,0,6.888888888888889,3,3,0,0,0,3,3,3,0,0,0,3,3,2,2,0,0,0,3,3,0,0,0,3,3,7,6,7,7,7,7,7,7,7
7,sft,51,25,26,5253,28688,OK,0,0,5,4,5,3.75,5,4,4,6,17.75,19,3.888888888888889,1,1,2,1,1,2,2,1,2,1,2,2,1,2,1,1,2,1,1,1,2,2,2,2,2,4,3,4,4,4,5,4,3,4
80,sft,51,25,26,4781,25896,OK,0,0,4,1,5,5.25,5,1,4,5,15.25,15,4.111111111111111,2,2,2,1,1,2,1,1,2,1,2,2,1,0,0,0,1,0,1,2,1,2,2,1,2,5,4,3,5,4,4,4,4,4
81,sft,51,25,26,6180,36447,OK,0,0,9,8,9,9.0,0,0,0,0,35.0,0,6.888888888888889,3,3,0,0,0,3,3,3,0,0,0,3,3,3,2,0,0,0,3,3,0,0,0,3,3,7,6,7,7,7,7,7,7,7
82,sft,51,25,26,3411,18171,OK,0,0,6,1,6,6.0,3,1,3,2,19.0,9,4.333333333333333,2,2,2,0,1,3,2,1,2,0,1,3,1,0,0,0,1,0,1,2,0,1,1,2,2,5,4,4,5,4,5,4,4,4
83,sft,51,25,26,5996,32833,OK,0,0,7,3,7,8.25,2,0,0,1,25.25,3,4.777777777777778,3,2,0,0,0,3,2,2,0,0,2,3,2,1,0,0,0,0,2,3,0,0,1,2,3,5,4,4,5,5,5,5,5,5
84,sft,51,25,26,8653,47855,OK,0,0,6,6,6,6.75,3,3,3,3,24.75,12,4.555555555555555,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,1,1,1,3,2,1,1,1,2,2,5,4,4,5,4,5,5,5,4
85,sft,51,25,26,6275,35660,OK,0,0,8,6,9,6.75,0,0,0,1,29.75,1,5.888888888888889,2,3,0,0,0,3,3,2,0,0,0,3,2,2,2,0,0,0,2,2,0,1,0,3,3,6,5,6,6,6,6,6,6,6
86,sft,51,25,26,5300,30345,OK,0,0,8,7,9,8.25,0,0,0,0,32.25,0,5.888888888888889,3,3,0,0,0,3,3,2,0,0,0,3,2,2,3,0,0,0,2,3,0,0,0,3,3,6,5,6,6,6,6,6,6,6
87,sft,51,25,26,6285,35123,OK,0,0,6,4,6,6.0,6,4,3,5,22.0,18,4.555555555555555,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,1,2,2,2,2,5,4,4,5,5,4,4,5,5
88,sft,51,25,26,5710,33192,OK,0,0,7,5,7,6.75,5,3,3,4,25.75,15,4.666666666666667,2,2,1,1,1,3,2,2,2,1,2,3,2,2,1,1,1,1,2,2,1,1,2,2,3,5,4,4,5,5,5,5,5,4
89,sft,51,25,26,4399,23931,OK,0,0,5,1,5,4.5,3,1,2,3,15.5,9,4.555555555555555,1,1,1,0,1,2,2,1,2,0,1,2,1,0,0,0,1,0,1,2,0,2,1,2,2,5,4,4,5,5,5,5,4,4
8,sft,51,25,26,4229,22638,OK,0,0,8,6,9,8.25,0,0,0,0,31.25,0,5.888888888888889,3,3,0,0,0,3,3,2,0,0,0,3,2,2,2,0,0,0,2,3,0,0,0,3,3,6,5,6,6,6,6,6,6,6
90,sft,50,25,25,4899,28325,OK,0,0,8,7,9,7.5,1,0,0,1,31.5,2,6.0,2,3,0,0,0,3,3,2,0,0,1,3,3,2,2,0,0,0,2,3,0,0,1,3,3,6,6,5,6,6,6,6,7,6
91,sft,51,25,26,4670,25382,OK,0,0,6,5,6,6.0,7,6,6,7,23.0,26,4.222222222222222,2,2,3,1,2,3,2,1,3,1,3,2,2,2,1,1,3,2,2,2,2,3,2,2,2,5,4,4,5,4,4,4,4,4
92,sft,51,25,26,4151,24460,OK,0,0,8,5,9,8.25,1,0,0,1,30.25,2,5.777777777777778,3,3,0,0,0,3,3,2,0,0,1,3,3,1,1,0,0,0,2,3,0,0,1,3,3,6,5,5,6,6,6,6,6,6
93,sft,51,25,26,5647,30920,OK,0,0,4,2,6,5.25,5,1,4,5,17.25,15,4.0,2,2,2,0,2,2,1,1,2,0,3,2,1,0,1,0,1,0,1,2,1,2,2,2,2,4,4,4,4,4,4,4,4,4
94,sft,51,25,26,3801,21453,OK,0,0,2,2,2,3.0,2,2,2,5,9.0,11,2.2222222222222223,2,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,2,1,2,1,1,3,2,2,2,2,3,2,2,2
95,sft,52,25,27,5584,31576,OK,0,0,8,5,8,8.25,0,0,0,1,29.25,1,5.777777777777778,3,3,0,0,0,3,3,2,0,0,0,3,2,1,2,0,0,0,2,3,0,0,1,2,3,6,5,6,6,6,5,6,6,6
96,sft,51,25,26,3531,18789,OK,0,0,8,4,7,8.25,4,0,2,3,27.25,9,5.777777777777778,3,2,1,0,1,3,3,2,2,1,1,3,2,1,1,0,0,0,2,3,1,1,1,2,3,6,5,5,6,6,6,6,6,6
97,sft,51,25,26,7237,42934,OK,0,0,5,5,5,4.5,3,4,3,4,19.5,14,4.444444444444445,2,1,1,1,1,2,2,1,1,1,1,2,2,1,2,1,2,1,1,1,1,1,2,2,2,5,4,4,5,4,5,4,4,5
98,sft,51,25,26,5461,29683,OK,0,0,8,7,9,8.25,1,1,0,2,32.25,4,5.888888888888889,3,3,0,0,0,3,3,2,0,0,1,3,3,2,2,0,1,0,2,3,1,0,1,3,3,6,5,6,6,6,6,6,6,6
99,sft,51,25,26,4827,27681,OK,0,0,9,9,9,9.0,0,0,0,0,36.0,0,6.888888888888889,3,3,0,0,0,3,3,3,0,0,0,3,3,3,3,0,0,0,3,3,0,0,0,3,3,7,6,7,7,7,7,7,7,7
9,sft,51,25,26,4624,26460,OK,0,0,6,4,8,6.0,1,0,0,2,24.0,3,5.555555555555555,2,2,0,0,0,3,2,1,0,0,1,3,2,1,1,0,0,0,1,2,1,0,1,3,3,6,5,6,5,6,6,5,5,6
100,sft_answer_only,51,25,26,4027,22206,OK,0,0,5,4,5,6.0,3,2,2,6,20.0,13,2.5555555555555554,2,2,1,0,1,2,2,1,1,1,1,2,1,2,1,0,1,1,3,1,2,2,2,1,2,3,2,3,3,2,3,3,2,2
101,sft_answer_only,51,25,26,8068,45498,OK,0,0,5,7,4,6.75,6,4,5,5,22.75,20,4.222222222222222,2,1,2,2,1,2,2,1,3,1,2,3,3,2,2,1,2,1,2,2,2,2,1,1,2,5,4,4,5,4,4,4,4,4
102,sft_answer_only,51,25,26,8254,47524,OK,0,0,8,4,8,6.75,0,0,0,2,26.75,2,4.444444444444445,2,2,0,0,0,3,3,2,0,0,0,3,2,1,1,0,0,0,2,2,1,0,1,3,3,5,4,4,5,5,4,4,4,5
103,sft_answer_only,51,25,26,4504,24318,OK,0,0,8,7,8,9.0,0,0,0,0,32.0,0,6.777777777777778,3,3,0,0,0,3,3,2,0,0,0,3,3,2,2,0,0,0,3,3,0,0,0,2,3,7,6,6,7,7,7,7,7,7
104,sft_answer_only,51,25,26,5789,31837,OK,0,0,3,3,3,4.5,6,6,6,6,13.5,24,3.2222222222222223,2,1,2,2,2,1,1,1,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,1,1,4,3,3,4,3,3,3,3,3
105,sft_answer_only,51,25,26,6653,37463,OK,0,0,2,2,2,2.25,1,5,3,6,8.25,15,3.0,1,0,2,0,1,0,1,1,1,0,0,1,1,1,0,1,2,2,1,0,2,2,2,1,1,3,3,3,3,3,3,3,3,3
106,sft_answer_only,51,25,26,5641,31163,OK,0,0,5,4,4,6.0,5,4,4,3,19.0,16,4.444444444444445,2,1,2,1,1,2,2,1,2,1,2,2,2,1,1,1,2,1,2,2,1,1,1,1,2,5,4,4,5,4,5,5,4,4
107,sft_answer_only,51,25,26,3245,17888,OK,0,0,2,1,2,3.75,5,5,4,7,8.75,21,3.4444444444444446,2,0,2,1,1,1,1,0,2,1,2,1,1,0,0,1,3,1,1,1,2,2,3,1,1,4,3,3,4,3,4,3,3,4
108,sft_answer_only,51,25,26,3513,18555,OK,0,0,2,4,3,4.5,4,4,4,5,13.5,17,4.333333333333333,2,1,2,1,1,1,1,0,2,1,1,1,1,1,2,1,2,1,1,2,1,2,2,1,1,5,4,4,5,4,5,4,4,4
109,sft_answer_only,51,25,26,9064,48808,OK,0,0,3,3,3,6.0,3,3,3,4,15.0,13,3.0,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2,1,1,3,3,3,3,3,3,3,3,3
10,sft_answer_only,51,25,26,6658,36549,OK,0,0,5,3,3,6.75,4,4,4,6,17.75,18,5.666666666666667,3,1,1,2,1,2,2,1,1,2,1,2,1,1,1,1,2,1,2,2,2,2,2,1,1,6,5,6,6,5,6,6,5,6
110,sft_answer_only,51,25,26,7360,40141,OK,0,0,9,7,9,9.0,0,0,0,2,34.0,2,6.888888888888889,3,3,0,0,0,3,3,3,0,0,0,3,3,2,2,0,0,0,3,3,0,1,1,3,3,7,6,7,7,7,7,7,7,7
111,sft_answer_only,51,25,26,5512,32018,OK,0,0,7,4,6,6.0,1,0,0,1,23.0,2,4.777777777777778,2,2,0,0,0,3,2,2,0,0,1,2,2,1,1,0,0,0,2,2,0,0,1,2,2,5,4,5,5,4,5,5,5,5
112,sft_answer_only,51,25,26,5463,30125,OK,0,0,2,1,2,3.0,5,4,5,6,8.0,20,3.111111111111111,1,0,2,1,2,1,1,0,2,1,2,1,1,0,0,1,2,1,1,1,2,2,2,1,1,3,3,3,4,3,3,3,3,3
113,sft_answer_only,51,25,26,3885,21012,OK,0,0,6,5,8,9.0,0,0,0,0,28.0,0,5.888888888888889,3,3,0,0,0,2,2,2,0,0,0,3,2,2,1,0,0,0,3,3,0,0,0,2,3,6,5,6,6,6,6,6,6,6
114,sft_answer_only,51,25,26,6883,39961,OK,0,0,5,4,5,6.0,1,0,0,3,20.0,4,4.444444444444445,2,2,0,0,0,2,2,1,0,0,1,2,2,1,1,0,0,0,2,2,0,1,2,1,2,5,4,4,5,4,5,4,4,5
115,sft_answer_only,51,25,26,5219,29032,OK,0,0,5,5,6,6.75,2,1,2,4,22.75,9,4.555555555555555,2,2,1,0,1,2,2,1,1,0,1,2,2,1,2,0,1,0,3,2,1,1,2,2,2,5,4,4,5,4,5,5,5,4
116,sft_answer_only,51,25,26,7671,45051,OK,0,0,5,6,5,5.25,3,3,3,3,21.25,12,4.888888888888889,2,1,1,1,1,2,2,1,1,1,1,2,2,2,2,1,1,1,1,2,1,1,1,2,2,5,4,5,5,5,5,5,5,5
117,sft_answer_only,51,25,26,7544,43736,OK,0,0,3,3,3,3.75,6,5,5,6,12.75,22,2.0,2,1,2,1,2,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2
118,sft_answer_only,51,25,26,3958,21434,OK,0,0,6,8,7,7.5,1,3,1,3,28.5,8,5.666666666666667,3,3,0,0,1,2,2,2,0,0,1,2,3,2,3,1,1,1,3,2,1,1,1,2,2,5,5,5,6,6,6,6,6,6
119,sft_answer_only,51,25,26,7483,43345,OK,0,0,5,9,6,7.5,4,4,5,5,27.5,18,4.666666666666667,3,1,2,1,2,2,2,1,2,1,1,3,3,3,3,1,2,1,2,2,2,2,1,2,3,5,4,5,5,5,5,4,4,5
11,sft_answer_only,51,25,26,5872,32708,OK,0,0,4,3,3,3.75,6,6,5,8,13.75,25,2.111111111111111,2,1,3,1,1,2,1,1,3,1,2,1,1,1,1,1,3,2,1,1,3,2,3,1,1,3,2,2,2,2,2,2,2,2
120,sft_answer_only,51,25,26,8045,44911,OK,0,0,5,6,5,6.0,3,3,4,3,22.0,13,4.777777777777778,2,2,1,1,2,2,2,1,1,1,1,2,2,2,2,1,1,1,2,2,1,1,1,1,2,5,5,4,5,4,5,5,5,5
121,sft_answer_only,51,25,26,8127,44573,OK,0,0,3,4,3,6.0,5,4,4,5,16.0,18,4.444444444444445,2,1,2,1,1,1,1,1,2,1,2,2,1,1,2,1,2,1,2,2,2,1,2,1,1,5,4,4,5,4,5,4,4,5
122,sft_answer_only,51,25,26,5212,28225,OK,0,0,7,4,7,8.25,4,1,3,4,26.25,12,5.555555555555555,3,2,2,0,1,3,2,2,2,1,1,2,2,1,1,0,1,0,3,3,1,2,1,2,3,6,5,5,6,5,6,6,5,6
123,sft_answer_only,51,25,26,5724,31618,OK,0,0,5,4,5,6.75,5,3,4,3,20.75,15,5.333333333333333,3,1,2,1,1,2,2,1,2,1,2,2,1,2,1,0,2,1,2,2,1,1,1,2,2,6,5,5,6,5,6,5,5,5
124,sft_answer_only,51,25,26,5593,31237,OK,0,0,5,4,6,5.25,6,4,7,6,20.25,23,3.4444444444444446,2,2,3,2,2,2,2,1,2,2,2,2,1,2,1,1,2,1,2,1,2,2,2,2,2,4,3,3,4,4,4,3,3,3
125,sft_answer_only,51,25,26,4976,26799,OK,0,0,5,5,5,5.25,2,2,2,3,20.25,9,4.444444444444445,2,2,1,0,1,2,2,1,1,0,1,2,2,1,2,0,1,1,1,2,1,1,1,1,2,5,4,4,5,4,5,4,5,4
126,sft_answer_only,51,25,26,8436,45937,OK,0,0,5,6,6,6.0,2,2,1,3,23.0,8,3.7777777777777777,2,2,0,0,1,2,2,1,1,0,1,2,2,2,2,0,1,1,2,2,1,1,1,2,2,4,3,3,4,4,4,4,4,4
